movieId,title,genres,year,genres_list,genre_str,imdbId,tmdbId,movie_encoded,avg_rating,num_ratings,rating_std,tags_combined,content
1204,Lawrence of Arabia (1962),Adventure|Drama|War,1962.0,"['Adventure', 'Drama', 'War']",Adventure Drama War,56172,947.0,905,4.3,45,0.8353007079652649,middle east,Adventure Drama War middle east
1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,1971.0,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",Crime Drama Sci-Fi Thriller,66921,185.0,906,3.995833333333333,120,1.0114799734521085,brainwashing,Crime Drama Sci-Fi Thriller brainwashing
1207,To Kill a Mockingbird (1962),Drama,1962.0,['Drama'],Drama,56592,595.0,907,4.120689655172414,58,0.8650643664703344,harper lee racism,Drama harper lee racism
1208,Apocalypse Now (1979),Action|Drama|War,1979.0,"['Action', 'Drama', 'War']",Action Drama War,78788,28.0,908,4.219626168224299,107,0.8332069498003221,vietnam,Action Drama War vietnam
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,1968.0,"['Action', 'Drama', 'Western']",Action Drama Western,64116,335.0,909,4.305555555555555,18,0.7304086062103484,spaghetti western,Action Drama Western spaghetti western
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,1983.0,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi,86190,1892.0,910,4.137755102040816,196,0.8661160348771241,darth vader luke skywalker space opera,Action Adventure Sci-Fi darth vader luke skywalker space opera
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,1987.0,"['Drama', 'Fantasy', 'Romance']",Drama Fantasy Romance,93191,144.0,911,3.8846153846153846,13,1.1208970766356101,,Drama Fantasy Romance 
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,1949.0,"['Film-Noir', 'Mystery', 'Thriller']",Film-Noir Mystery Thriller,41959,1092.0,912,4.229166666666667,24,0.977787727771069,ferris wheel venice zither,Film-Noir Mystery Thriller ferris wheel venice zither
1213,Goodfellas (1990),Crime|Drama,1990.0,"['Crime', 'Drama']",Crime Drama,99685,769.0,913,4.25,126,0.6833739825307954,mafia,Crime Drama mafia
1214,Alien (1979),Horror|Sci-Fi,1979.0,"['Horror', 'Sci-Fi']",Horror Sci-Fi,78748,348.0,914,3.969178082191781,146,0.9436221532308472,aliens,Horror Sci-Fi aliens
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,1993.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror']",Action Adventure Comedy Fantasy Horror,106308,766.0,915,4.03921568627451,51,0.8651192822663357,,Action Adventure Comedy Fantasy Horror 
1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,1988.0,"['Adventure', 'Drama', 'Romance']",Adventure Drama Romance,95250,175.0,916,3.4545454545454546,11,0.8201995322647244,,Adventure Drama Romance 
1217,Ran (1985),Drama|War,1985.0,"['Drama', 'War']",Drama War,89881,11645.0,917,4.433333333333334,15,0.5627314338711379,samurai,Drama War samurai
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,1989.0,"['Action', 'Crime', 'Drama', 'Thriller']",Action Crime Drama Thriller,97202,10835.0,918,4.0,11,1.161895003862225,,Action Crime Drama Thriller 
1219,Psycho (1960),Crime|Horror,1960.0,"['Crime', 'Horror']",Crime Horror,54215,539.0,919,4.036144578313253,83,0.8546256223937793,alfred hitchcock psychology suspenseful tense norman bates alfred hitchcock black and white imdb top 250 remade,Crime Horror alfred hitchcock psychology suspenseful tense norman bates alfred hitchcock black and white imdb top 250 remade
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1980.0,"['Action', 'Comedy', 'Musical']",Action Comedy Musical,80455,525.0,920,3.8095238095238093,84,0.9114557464515378,saturday night live,Action Comedy Musical saturday night live
1221,"Godfather: Part II, The (1974)",Crime|Drama,1974.0,"['Crime', 'Drama']",Crime Drama,71562,240.0,921,4.25968992248062,129,0.8030721655622084,al pacino mafia mafia,Crime Drama al pacino mafia mafia
1222,Full Metal Jacket (1987),Drama|War,1987.0,"['Drama', 'War']",Drama War,93058,600.0,922,4.098039215686274,102,0.8145922131314713,vietnam anti-war,Drama War vietnam anti-war
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,1989.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",Adventure Animation Children Comedy Sci-Fi,104361,530.0,923,4.089285714285714,28,1.0891176468486996,moon,Adventure Animation Children Comedy Sci-Fi moon
1224,Henry V (1989),Action|Drama|Romance|War,1989.0,"['Action', 'Drama', 'Romance', 'War']",Action Drama Romance War,97499,10705.0,924,4.0,19,0.8164965809277261,shakespeare,Action Drama Romance War shakespeare
1225,Amadeus (1984),Drama,1984.0,['Drama'],Drama,86879,279.0,925,4.184210526315789,76,0.7520731580688936,mozart salieri,Drama mozart salieri
1226,"Quiet Man, The (1952)",Drama|Romance,1952.0,"['Drama', 'Romance']",Drama Romance,45061,3109.0,926,3.5,6,1.0488088481701514,,Drama Romance 
1227,Once Upon a Time in America (1984),Crime|Drama,1984.0,"['Crime', 'Drama']",Crime Drama,87843,311.0,927,4.0625,16,0.75,,Crime Drama 
1228,Raging Bull (1980),Drama,1980.0,['Drama'],Drama,81398,1578.0,928,4.1875,40,0.7981348449787359,boxing,Drama boxing
1230,Annie Hall (1977),Comedy|Romance,1977.0,"['Comedy', 'Romance']",Comedy Romance,75686,703.0,929,3.8706896551724137,58,1.1103987936519648,new york,Comedy Romance new york
1231,"Right Stuff, The (1983)",Drama,1983.0,['Drama'],Drama,86197,9549.0,930,3.8636363636363638,22,1.0256451881367417,nasa space,Drama nasa space
1232,Stalker (1979),Drama|Mystery|Sci-Fi,1979.0,"['Drama', 'Mystery', 'Sci-Fi']",Drama Mystery Sci-Fi,79944,1398.0,931,3.625,8,1.093813773650968,,Drama Mystery Sci-Fi 
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,1981.0,"['Action', 'Drama', 'War']",Action Drama War,82096,387.0,932,4.2125,40,0.6783038801644539,submarine,Action Drama War submarine
1234,"Sting, The (1973)",Comedy|Crime,1973.0,"['Comedy', 'Crime']",Comedy Crime,70735,9277.0,933,3.9765625,64,0.9488074699744756,the entertainer,Comedy Crime the entertainer
1235,Harold and Maude (1971),Comedy|Drama|Romance,1971.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,67185,343.0,934,4.288461538461538,26,0.7095502367426414,may-december romance,Comedy Drama Romance may-december romance
1236,Trust (1990),Comedy|Drama|Romance,1990.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,103130,37291.0,935,4.333333333333333,3,0.5773502691896258,,Comedy Drama Romance 
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1957.0,['Drama'],Drama,50976,490.0,936,4.222222222222222,18,0.7712141348743973,chess death atmospheric cerebral existentialism philosophical reflective,Drama chess death atmospheric cerebral existentialism philosophical reflective
1238,Local Hero (1983),Comedy,1983.0,['Comedy'],Comedy,85859,11235.0,937,4.055555555555555,9,0.8079466429027216,,Comedy 
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1984.0,"['Action', 'Sci-Fi', 'Thriller']",Action Sci-Fi Thriller,88247,218.0,938,3.8969465648854964,131,0.8497003029392378,action artificial intelligence robots sci-fi special effects tense time travel robots,Action Sci-Fi Thriller action artificial intelligence robots sci-fi special effects tense time travel robots
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,1992.0,"['Comedy', 'Fantasy', 'Horror']",Comedy Fantasy Horror,103873,763.0,939,4.05,10,1.2791055902899928,,Comedy Fantasy Horror 
1242,Glory (1989),Drama|War,1989.0,"['Drama', 'War']",Drama War,97441,9665.0,940,4.170731707317073,41,0.6577400331586275,civil war,Drama War civil war
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,1990.0,"['Comedy', 'Drama']",Comedy Drama,100519,18971.0,941,3.96875,16,1.1614466553971963,shakespeare sort of,Comedy Drama shakespeare sort of
1244,Manhattan (1979),Comedy|Drama|Romance,1979.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,79522,696.0,942,4.106060606060606,33,0.7578503290308195,black and white,Comedy Drama Romance black and white
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,1990.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",Crime Drama Film-Noir Thriller,100150,379.0,943,4.225,20,0.6972691091152079,mafia,Crime Drama Film-Noir Thriller mafia
1246,Dead Poets Society (1989),Drama,1989.0,['Drama'],Drama,97165,207.0,944,3.9593023255813953,86,0.9431334391243521,highschool high school,Drama highschool high school
1247,"Graduate, The (1967)",Comedy|Drama|Romance,1967.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,61722,37247.0,945,4.063291139240507,79,0.9106460393715244,simon and garfunkel,Comedy Drama Romance simon and garfunkel
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1958.0,"['Crime', 'Film-Noir', 'Thriller']",Crime Film-Noir Thriller,52311,1480.0,946,4.264705882352941,17,0.709701677177274,,Crime Film-Noir Thriller 
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,1990.0,"['Action', 'Crime', 'Romance', 'Thriller']",Action Crime Romance Thriller,100263,9322.0,947,4.071428571428571,35,0.6767445554101716,hit men,Action Crime Romance Thriller hit men
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,1957.0,"['Adventure', 'Drama', 'War']",Adventure Drama War,50212,826.0,948,4.122222222222222,45,1.11373427728702,pow,Adventure Drama War pow
1251,8 1/2 (8½) (1963),Drama|Fantasy,1963.0,"['Drama', 'Fantasy']",Drama Fantasy,56801,422.0,949,4.071428571428571,14,0.7032108464077431,,Drama Fantasy 
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,1974.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",Crime Film-Noir Mystery Thriller,71315,829.0,950,4.211864406779661,59,0.7779470653392173,incest,Crime Film-Noir Mystery Thriller incest
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,1951.0,"['Drama', 'Sci-Fi', 'Thriller']",Drama Sci-Fi Thriller,43456,828.0,951,3.82,25,0.7483314773547882,aliens,Drama Sci-Fi Thriller aliens
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,1948.0,"['Action', 'Adventure', 'Drama', 'Western']",Action Adventure Drama Western,40897,3090.0,952,3.65625,16,1.0911576421397597,cold,Action Adventure Drama Western cold
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,1987.0,"['Comedy', 'Horror', 'Sci-Fi']",Comedy Horror Sci-Fi,92610,9964.0,953,3.0,6,1.1401754250991378,,Comedy Horror Sci-Fi 
1256,Duck Soup (1933),Comedy|Musical|War,1933.0,"['Comedy', 'Musical', 'War']",Comedy Musical War,23969,3063.0,954,3.8043478260869565,23,1.145536103502145,,Comedy Musical War 
1257,Better Off Dead... (1985),Comedy|Romance,1985.0,"['Comedy', 'Romance']",Comedy Romance,88794,13667.0,955,3.685185185185185,27,0.9721916967124822,skiing,Comedy Romance skiing
1258,"Shining, The (1980)",Horror,1980.0,['Horror'],Horror,81505,694.0,956,4.08256880733945,109,0.7622874976136029,atmospheric disturbing horror jack nicholson masterpiece psychological stanley kubrick suspense stephen king,Horror atmospheric disturbing horror jack nicholson masterpiece psychological stanley kubrick suspense stephen king
1259,Stand by Me (1986),Adventure|Drama,1986.0,"['Adventure', 'Drama']",Adventure Drama,92005,235.0,957,4.0054945054945055,91,0.7207037667543575,stephen king,Adventure Drama stephen king
1260,M (1931),Crime|Film-Noir|Thriller,1931.0,"['Crime', 'Film-Noir', 'Thriller']",Crime Film-Noir Thriller,22100,832.0,958,3.7333333333333334,15,1.1474609652039003,serial killer atmospheric chilly creepy menacing mental illness oninous,Crime Film-Noir Thriller serial killer atmospheric chilly creepy menacing mental illness oninous
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,1987.0,"['Action', 'Comedy', 'Fantasy', 'Horror']",Action Comedy Fantasy Horror,92991,765.0,959,4.044117647058823,34,0.8106081429996409,,Action Comedy Fantasy Horror 
1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,1963.0,"['Action', 'Adventure', 'Drama', 'War']",Action Adventure Drama War,57115,5925.0,960,4.127906976744186,43,0.8666645370107577,pow,Action Adventure Drama War pow
1263,"Deer Hunter, The (1978)",Drama|War,1978.0,"['Drama', 'War']",Drama War,77416,11778.0,961,3.8255813953488373,43,1.0958999396572953,vietnam,Drama War vietnam
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,1981.0,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",Action Drama Mystery Romance Thriller,82269,4485.0,962,3.8,5,0.447213595499958,,Action Drama Mystery Romance Thriller 
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,1993.0,"['Comedy', 'Fantasy', 'Romance']",Comedy Fantasy Romance,107048,137.0,963,3.944055944055944,143,0.8498237081162134,,Comedy Fantasy Romance 
1266,Unforgiven (1992),Drama|Western,1992.0,"['Drama', 'Western']",Drama Western,105695,33.0,964,4.111111111111111,45,0.7221250905934833,revenge,Drama Western revenge
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,1962.0,"['Crime', 'Thriller', 'War']",Crime Thriller War,56218,982.0,965,4.25,30,0.7740400060943122,assassination brainwashing,Crime Thriller War assassination brainwashing
1268,Pump Up the Volume (1990),Comedy|Drama,1990.0,"['Comedy', 'Drama']",Comedy Drama,100436,8428.0,966,3.611111111111111,9,0.7817359599705717,,Comedy Drama 
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,1944.0,"['Comedy', 'Mystery', 'Thriller']",Comedy Mystery Thriller,36613,212.0,967,3.8793103448275863,29,0.9224886024634,murder,Comedy Mystery Thriller murder
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,1985.0,"['Adventure', 'Comedy', 'Sci-Fi']",Adventure Comedy Sci-Fi,88763,105.0,968,4.038011695906433,171,0.8744844665374806,time travel,Adventure Comedy Sci-Fi time travel
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,1991.0,"['Comedy', 'Crime', 'Drama']",Comedy Crime Drama,101921,1633.0,969,3.5,30,0.8094272134003795,,Comedy Crime Drama 
1272,Patton (1970),Drama|War,1970.0,"['Drama', 'War']",Drama War,66206,11202.0,970,4.121212121212121,33,1.1991553214027302,world war ii,Drama War world war ii
1273,Down by Law (1986),Comedy|Drama|Film-Noir,1986.0,"['Comedy', 'Drama', 'Film-Noir']",Comedy Drama Film-Noir,90967,1554.0,971,4.045454545454546,11,0.7229988054812212,,Comedy Drama Film-Noir 
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,1988.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",Action Adventure Animation Sci-Fi,94625,149.0,972,3.7435897435897436,39,1.2715086091135728,animation anime visually stunning,Action Adventure Animation Sci-Fi animation anime visually stunning
1275,Highlander (1986),Action|Adventure|Fantasy,1986.0,"['Action', 'Adventure', 'Fantasy']",Action Adventure Fantasy,91203,8009.0,973,3.7291666666666665,48,1.0363516887114312,,Action Adventure Fantasy 
1276,Cool Hand Luke (1967),Drama,1967.0,['Drama'],Drama,61512,903.0,974,4.271929824561403,57,0.6201250985443274,prison,Drama prison
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,1990.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,99334,11673.0,975,4.125,12,0.6784005252999681,in netflix queue,Comedy Drama Romance in netflix queue
1278,Young Frankenstein (1974),Comedy|Fantasy,1974.0,"['Comedy', 'Fantasy']",Comedy Fantasy,72431,3034.0,976,3.9927536231884058,69,0.8931633867689722,spoof,Comedy Fantasy spoof
1279,Night on Earth (1991),Comedy|Drama,1991.0,"['Comedy', 'Drama']",Comedy Drama,102536,339.0,977,4.125,8,0.9543135154205276,,Comedy Drama 
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,1991.0,['Drama'],Drama,101640,10404.0,978,4.333333333333333,9,0.6614378277661477,in netflix queue,Drama in netflix queue
1281,"Great Dictator, The (1940)",Comedy|Drama|War,1940.0,"['Comedy', 'Drama', 'War']",Comedy Drama War,32553,914.0,979,4.133333333333334,15,0.6113996432854077,nazis,Comedy Drama War nazis
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,1940.0,"['Animation', 'Children', 'Fantasy', 'Musical']",Animation Children Fantasy Musical,32455,756.0,980,3.7830188679245285,53,1.0214499214082142,disney,Animation Children Fantasy Musical disney
1283,High Noon (1952),Drama|Western,1952.0,"['Drama', 'Western']",Drama Western,44706,288.0,981,4.2105263157894735,19,0.7512173356493558,gunfight,Drama Western gunfight
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,1946.0,"['Crime', 'Film-Noir', 'Mystery']",Crime Film-Noir Mystery,38355,910.0,982,4.142857142857143,14,0.9492622930986467,hammett,Crime Film-Noir Mystery hammett
1285,Heathers (1989),Comedy,1989.0,['Comedy'],Comedy,97493,2640.0,983,3.731707317073171,41,1.013024931674992,high school,Comedy high school
1286,Somewhere in Time (1980),Drama|Romance,1980.0,"['Drama', 'Romance']",Drama Romance,81534,16633.0,984,3.0714285714285716,7,1.096531327587567,,Drama Romance 
1287,Ben-Hur (1959),Action|Adventure|Drama,1959.0,"['Action', 'Adventure', 'Drama']",Action Adventure Drama,52618,665.0,985,3.9411764705882355,34,0.9905975078001625,,Action Adventure Drama 
1288,This Is Spinal Tap (1984),Comedy,1984.0,['Comedy'],Comedy,88258,11031.0,986,4.015151515151516,66,0.7543193415243102,music heavy metal mockumentary music,Comedy music heavy metal mockumentary music
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,1983.0,['Documentary'],Documentary,85809,11314.0,987,3.8636363636363638,11,0.8090398349558905,,Documentary 
1290,Some Kind of Wonderful (1987),Drama|Romance,1987.0,"['Drama', 'Romance']",Drama Romance,94006,15143.0,988,3.35,10,1.0013879257199867,,Drama Romance 
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,1989.0,"['Action', 'Adventure']",Action Adventure,97576,89.0,989,4.046428571428572,140,0.7817533065304718,archaeology holy grail,Action Adventure archaeology holy grail
1292,Being There (1979),Comedy|Drama,1979.0,"['Comedy', 'Drama']",Comedy Drama,78841,10322.0,990,3.95,20,0.8870412083230169,television,Comedy Drama television
1293,Gandhi (1982),Drama,1982.0,['Drama'],Drama,83987,783.0,991,3.8333333333333335,27,0.9607689228305228,india,Drama india
1295,"Unbearable Lightness of Being, The (1988)",Drama,1988.0,['Drama'],Drama,96332,10644.0,992,3.227272727272727,11,1.3297299794250779,,Drama 
1296,"Room with a View, A (1986)",Drama|Romance,1986.0,"['Drama', 'Romance']",Drama Romance,91867,11257.0,993,3.7058823529411766,17,1.118855770550484,e. m. forster,Drama Romance e. m. forster
1297,Real Genius (1985),Comedy,1985.0,['Comedy'],Comedy,89886,14370.0,994,3.675,20,0.8472090402579147,,Comedy 
1298,Pink Floyd: The Wall (1982),Drama|Musical,1982.0,"['Drama', 'Musical']",Drama Musical,84503,12104.0,995,3.760869565217391,23,1.0538842141140994,,Drama Musical 
1299,"Killing Fields, The (1984)",Drama|War,1984.0,"['Drama', 'War']",Drama War,87553,625.0,996,4.017857142857143,28,1.0756750064851,cambodia vietnam,Drama War cambodia vietnam
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,1985.0,"['Comedy', 'Drama']",Comedy Drama,89606,8816.0,997,4.166666666666667,9,0.7499999999999999,,Comedy Drama 
1301,Forbidden Planet (1956),Drama|Sci-Fi,1956.0,"['Drama', 'Sci-Fi']",Drama Sci-Fi,49223,830.0,998,3.8076923076923075,13,0.7227972727092274,shakespeare sort of space,Drama Sci-Fi shakespeare sort of space
1302,Field of Dreams (1989),Children|Drama|Fantasy,1989.0,"['Children', 'Drama', 'Fantasy']",Children Drama Fantasy,97351,2323.0,999,3.517857142857143,56,1.1199199878655524,baseball,Children Drama Fantasy baseball
1303,"Man Who Would Be King, The (1975)",Adventure|Drama,1975.0,"['Adventure', 'Drama']",Adventure Drama,73341,983.0,1000,4.029411764705882,17,0.6724625508925691,india,Adventure Drama india
1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,1969.0,"['Action', 'Western']",Action Western,64115,642.0,1001,3.943548387096774,62,0.9281783618415149,crime,Action Western crime
1305,"Paris, Texas (1984)",Drama|Romance,1984.0,"['Drama', 'Romance']",Drama Romance,87884,655.0,1002,3.5,4,0.5773502691896257,,Drama Romance 
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,1991.0,"['Adventure', 'Drama', 'Sci-Fi']",Adventure Drama Sci-Fi,101458,10341.0,1003,2.7,5,1.2041594578792296,,Adventure Drama Sci-Fi 
1307,When Harry Met Sally... (1989),Comedy|Romance,1989.0,"['Comedy', 'Romance']",Comedy Romance,98635,639.0,1004,3.8588235294117648,85,0.8150802060514776,new york,Comedy Romance new york
1310,Hype! (1996),Documentary,1996.0,['Documentary'],Documentary,116589,30180.0,1005,5.0,1,0.0,,Documentary 
1312,Female Perversions (1996),Drama,1996.0,['Drama'],Drama,116293,41801.0,1006,2.5,2,0.7071067811865476,,Drama 
1318,Blue Juice (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",Comedy Drama,112537,18762.0,1007,2.0,1,0.0,,Comedy Drama 
1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Action Horror Sci-Fi Thriller,103644,8077.0,1008,3.148936170212766,47,0.9435991089683603,,Action Horror Sci-Fi Thriller 
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,1981.0,"['Comedy', 'Horror', 'Thriller']",Comedy Horror Thriller,82010,814.0,1009,3.4130434782608696,23,0.912690502070209,,Comedy Horror Thriller 
1322,Amityville 1992: It's About Time (1992),Horror,1992.0,['Horror'],Horror,103678,41671.0,1010,1.5,3,0.8660254037844386,,Horror 
1323,Amityville 3-D (1983),Horror,1983.0,['Horror'],Horror,85159,27214.0,1011,1.6666666666666667,3,0.5773502691896257,,Horror 
1324,Amityville: Dollhouse (1996),Horror,1996.0,['Horror'],Horror,115535,52263.0,1012,1.1666666666666667,3,0.7637626158259734,,Horror 
1325,Amityville: A New Generation (1993),Horror,1993.0,['Horror'],Horror,106262,33519.0,1013,1.25,2,1.0606601717798212,,Horror 
1326,Amityville II: The Possession (1982),Horror,1982.0,['Horror'],Horror,83550,16235.0,1014,1.125,4,0.7500000000000001,,Horror 
1327,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,1979.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",Drama Horror Mystery Thriller,78767,11449.0,1015,2.6333333333333333,15,1.2742878496672263,,Drama Horror Mystery Thriller 
1328,"Amityville Curse, The (1990)",Horror,1990.0,['Horror'],Horror,99030,41848.0,1016,0.75,2,0.3535533905932738,,Horror 
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror,1974.0,['Horror'],Horror,71233,25944.0,1017,2.75,2,1.0606601717798212,,Horror 
1330,April Fool's Day (1986),Horror,1986.0,['Horror'],Horror,90655,24913.0,1018,1.5,4,0.5773502691896257,,Horror 
1331,Audrey Rose (1977),Horror,1977.0,['Horror'],Horror,75704,49126.0,1019,2.0,1,0.0,,Horror 
1332,"Believers, The (1987)",Horror|Thriller,1987.0,"['Horror', 'Thriller']",Horror Thriller,92632,32076.0,1020,3.6666666666666665,3,0.5773502691896258,,Horror Thriller 
1333,"Birds, The (1963)",Horror|Thriller,1963.0,"['Horror', 'Thriller']",Horror Thriller,56869,571.0,1021,3.602272727272727,44,0.8039115525697959,birds,Horror Thriller birds
1334,"Blob, The (1958)",Horror|Sci-Fi,1958.0,"['Horror', 'Sci-Fi']",Horror Sci-Fi,51418,8851.0,1022,3.0,6,1.2649110640673518,,Horror Sci-Fi 
1335,Blood Beach (1981),Horror|Mystery,1981.0,"['Horror', 'Mystery']",Horror Mystery,82083,37843.0,1023,1.0,1,0.0,,Horror Mystery 
1336,Body Parts (1991),Horror|Thriller,1991.0,"['Horror', 'Thriller']",Horror Thriller,101492,32146.0,1024,1.0,1,0.0,,Horror Thriller 
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,1945.0,"['Drama', 'Horror', 'Thriller']",Drama Horror Thriller,37549,30346.0,1025,4.5,1,0.0,,Drama Horror Thriller 
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,1992.0,"['Fantasy', 'Horror', 'Romance', 'Thriller']",Fantasy Horror Romance Thriller,103874,6114.0,1026,3.4655172413793105,29,0.8857103130373326,,Fantasy Horror Romance Thriller 
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,1935.0,"['Drama', 'Horror', 'Sci-Fi']",Drama Horror Sci-Fi,26138,229.0,1027,3.1666666666666665,3,0.28867513459481287,,Drama Horror Sci-Fi 
1341,Burnt Offerings (1976),Horror,1976.0,['Horror'],Horror,74258,13549.0,1028,3.75,2,1.0606601717798212,,Horror 
1342,Candyman (1992),Horror|Thriller,1992.0,"['Horror', 'Thriller']",Horror Thriller,103919,9529.0,1029,2.5,11,1.0488088481701516,,Horror Thriller 
1343,Cape Fear (1991),Thriller,1991.0,['Thriller'],Thriller,101540,1598.0,1030,3.78,25,0.6934214687571573,horror juliette lewis martin scorsese robert de niro remake,Thriller horror juliette lewis martin scorsese robert de niro remake
1344,Cape Fear (1962),Crime|Drama|Thriller,1962.0,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,55824,11349.0,1031,3.9642857142857144,14,0.5705694090550688,lawyer,Crime Drama Thriller lawyer
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,1976.0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Drama Fantasy Horror Thriller,74285,7340.0,1032,3.3472222222222223,36,0.9473228778619437,high school prom stephen king,Drama Fantasy Horror Thriller high school prom stephen king
1346,Cat People (1982),Drama|Fantasy|Horror,1982.0,"['Drama', 'Fantasy', 'Horror']",Drama Fantasy Horror,83722,6217.0,1033,2.8125,8,1.19335960332883,,Drama Fantasy Horror 
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller,1984.0,"['Horror', 'Thriller']",Horror Thriller,87800,377.0,1034,3.0,27,1.2009611535381535,,Horror Thriller 
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1922.0,['Horror'],Horror,13442,653.0,1035,3.53125,16,0.7846177413237608,vampires,Horror vampires
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror,1986.0,['Horror'],Horror,91651,28198.0,1036,5.0,1,0.0,,Horror 
1350,"Omen, The (1976)",Horror|Mystery|Thriller,1976.0,"['Horror', 'Mystery', 'Thriller']",Horror Mystery Thriller,75005,794.0,1037,3.8181818181818183,22,0.7487363091276265,demons,Horror Mystery Thriller demons
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller,1996.0,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,115710,31640.0,1038,2.3333333333333335,3,0.5773502691896258,,Crime Drama Thriller 
1352,Albino Alligator (1996),Crime|Thriller,1996.0,"['Crime', 'Thriller']",Crime Thriller,115495,8744.0,1039,2.25,2,0.3535533905932738,,Crime Thriller 
